machine_id,timestamp,temperature,vibration,pressure,humidity
8250,2025-12-10 17:00:00,299.0,4.009,2.693,29.26
8251,2025-12-10 18:00:00,299.0,4.615,2.378,30.07
8252,2025-12-10 19:00:00,299.0,4.895,1.538,79.36
8253,2025-12-10 20:00:00,299.0,0.152,6.371,47.16
8254,2025-12-10 21:00:00,299.1,3.151,4.707,27.55
8255,2025-12-10 22:00:00,299.0,2.123,7.648,32.89
8256,2025-12-10 23:00:00,299.0,4.313,1.791,36.1
8257,2025-12-11 00:00:00,299.0,1.334,2.158,50.66
8258,2025-12-11 01:00:00,299.0,4.907,3.452,40.13
8259,2025-12-11 02:00:00,299.1,3.107,7.127,47.3
8260,2025-12-11 03:00:00,299.1,3.988,3.446,29.99
8261,2025-12-11 04:00:00,299.1,0.519,4.267,39.6
8262,2025-12-11 05:00:00,299.2,0.999,3.413,24.22
8263,2025-12-11 06:00:00,299.1,3.816,1.642,73.38
8264,2025-12-11 07:00:00,299.2,0.208,8.515,31.93
8265,2025-12-11 08:00:00,299.1,4.103,5.388,65.41
8266,2025-12-11 09:00:00,299.1,0.168,7.303,40.97
8267,2025-12-11 10:00:00,299.1,3.32,6.267,48.46
8268,2025-12-11 11:00:00,299.2,1.889,5.114,37.48
8269,2025-12-11 12:00:00,299.2,3.096,1.717,61.79
8270,2025-12-11 13:00:00,299.2,3.511,6.142,70.67
8271,2025-12-11 14:00:00,299.1,1.778,2.243,37.18
8272,2025-12-11 15:00:00,299.1,0.629,4.315,34.53
8273,2025-12-11 16:00:00,298.9,0.441,6.033,60.89
8274,2025-12-11 17:00:00,299.0,2.986,7.258,31.71
8275,2025-12-11 18:00:00,298.9,2.651,6.48,58.39
8276,2025-12-11 19:00:00,298.9,3.737,6.372,25.67
8277,2025-12-11 20:00:00,298.8,2.598,2.192,57.21
8278,2025-12-11 21:00:00,298.8,2.17,3.769,50.8
8279,2025-12-11 22:00:00,298.8,2.051,1.343,26.83
8280,2025-12-11 23:00:00,298.8,0.23,6.756,58.95
8281,2025-12-12 00:00:00,298.8,1.744,8.621,46.79
8282,2025-12-12 01:00:00,298.9,4.882,3.113,33.03
8283,2025-12-12 02:00:00,298.9,4.38,1.702,41.2
8284,2025-12-12 03:00:00,298.9,1.714,4.805,49.53
8285,2025-12-12 04:00:00,298.8,2.98,7.854,25.49
8286,2025-12-12 05:00:00,298.9,4.252,5.416,77.46
8287,2025-12-12 06:00:00,298.8,2.262,1.374,59.93
8288,2025-12-12 07:00:00,298.9,0.188,8.794,26.15
8289,2025-12-12 08:00:00,298.8,0.465,7.629,69.37
8290,2025-12-12 09:00:00,298.9,2.601,2.053,39.35
8291,2025-12-12 10:00:00,298.9,4.85,8.374,55.81
8292,2025-12-12 11:00:00,298.9,3.497,4.606,36.63
8293,2025-12-12 12:00:00,298.9,0.447,3.975,64.0
8294,2025-12-12 13:00:00,298.9,1.028,4.688,63.38
8295,2025-12-12 14:00:00,298.9,3.879,7.677,53.12
8296,2025-12-12 15:00:00,298.9,4.223,6.276,34.46
8297,2025-12-12 16:00:00,298.9,3.127,1.474,35.22
8298,2025-12-12 17:00:00,298.8,3.258,8.661,42.97
8299,2025-12-12 18:00:00,298.7,0.239,2.182,28.7
8300,2025-12-12 19:00:00,298.7,4.16,6.965,40.26
8301,2025-12-12 20:00:00,298.7,3.963,6.089,61.06
8302,2025-12-12 21:00:00,298.7,1.369,2.5,69.85
8303,2025-12-12 22:00:00,298.7,3.573,2.366,39.95
8304,2025-12-12 23:00:00,298.8,1.153,7.963,34.02
8305,2025-12-13 00:00:00,298.7,0.298,4.358,69.96
8306,2025-12-13 01:00:00,298.8,1.086,6.237,73.44
8307,2025-12-13 02:00:00,298.7,0.975,5.033,44.6
8308,2025-12-13 03:00:00,298.7,1.755,6.819,21.61
8309,2025-12-13 04:00:00,298.7,2.15,4.834,61.7
8310,2025-12-13 05:00:00,298.7,2.592,3.299,67.04
8311,2025-12-13 06:00:00,298.7,2.436,3.907,21.08
8312,2025-12-13 07:00:00,298.8,1.426,7.873,55.7
8313,2025-12-13 08:00:00,298.8,0.243,4.744,55.3
8314,2025-12-13 09:00:00,298.8,3.065,2.708,42.72
8315,2025-12-13 10:00:00,298.8,2.039,8.477,64.99
8316,2025-12-13 11:00:00,298.7,1.563,7.373,45.69
8317,2025-12-13 12:00:00,298.8,4.348,1.445,60.61
8318,2025-12-13 13:00:00,298.7,3.759,8.992,51.03
8319,2025-12-13 14:00:00,298.7,4.303,6.559,34.91
8320,2025-12-13 15:00:00,298.7,2.525,2.282,56.39
8321,2025-12-13 16:00:00,298.8,0.742,2.897,64.21
8322,2025-12-13 17:00:00,298.8,3.511,6.54,78.43
8323,2025-12-13 18:00:00,298.7,1.11,7.238,42.81
8324,2025-12-13 19:00:00,298.7,2.262,2.912,23.87
8325,2025-12-13 20:00:00,298.7,0.419,3.056,79.28
8326,2025-12-13 21:00:00,298.7,4.144,3.457,57.43
8327,2025-12-13 22:00:00,298.6,0.717,5.784,76.79
8328,2025-12-13 23:00:00,298.7,4.525,2.375,26.23
8329,2025-12-14 00:00:00,298.6,4.335,1.834,40.52
8330,2025-12-14 01:00:00,298.8,2.376,6.431,28.04
8331,2025-12-14 02:00:00,298.8,3.747,7.233,70.13
8332,2025-12-14 03:00:00,298.8,3.135,5.007,72.82
8333,2025-12-14 04:00:00,298.8,4.035,3.911,50.08
8334,2025-12-14 05:00:00,298.8,2.216,4.456,31.2
8335,2025-12-14 06:00:00,298.8,3.95,4.107,27.63
8336,2025-12-14 07:00:00,299.0,2.366,8.68,55.29
8337,2025-12-14 08:00:00,298.9,4.711,7.145,50.38
8338,2025-12-14 09:00:00,298.8,2.483,2.665,61.69
8339,2025-12-14 10:00:00,298.8,2.367,4.074,38.31
8340,2025-12-14 11:00:00,298.8,3.947,5.352,44.14
8341,2025-12-14 12:00:00,298.8,4.126,5.904,21.28
8342,2025-12-14 13:00:00,298.8,2.817,4.745,56.61
8343,2025-12-14 14:00:00,298.7,0.981,7.481,45.39
8344,2025-12-14 15:00:00,298.8,2.392,7.141,75.19
8345,2025-12-14 16:00:00,298.8,4.844,5.041,58.51
8346,2025-12-14 17:00:00,298.8,3.79,7.835,43.92
8347,2025-12-14 18:00:00,298.7,4.075,7.009,35.82
8348,2025-12-14 19:00:00,298.7,0.261,7.229,74.32
8349,2025-12-14 20:00:00,298.7,2.393,8.651,20.98
8350,2025-12-14 21:00:00,298.7,3.268,3.132,39.61
8351,2025-12-14 22:00:00,298.7,4.167,3.141,76.61
8352,2025-12-14 23:00:00,298.7,0.341,8.112,59.24
8353,2025-12-15 00:00:00,298.6,4.277,7.178,51.96
8354,2025-12-15 01:00:00,298.7,2.787,8.412,32.21
8355,2025-12-15 02:00:00,298.6,1.067,1.505,70.0
8356,2025-12-15 03:00:00,298.7,1.655,6.022,32.25
8357,2025-12-15 04:00:00,298.6,1.481,2.157,34.9
8358,2025-12-15 05:00:00,298.5,2.701,5.031,31.51
8359,2025-12-15 06:00:00,298.7,0.353,2.246,29.49
8360,2025-12-15 07:00:00,298.6,0.877,2.025,77.2
8361,2025-12-15 08:00:00,298.6,4.082,1.097,56.12
8362,2025-12-15 09:00:00,298.6,0.75,6.042,58.27
8363,2025-12-15 10:00:00,298.6,1.244,3.872,77.26
8364,2025-12-15 11:00:00,298.8,2.322,1.842,33.83
8365,2025-12-15 12:00:00,298.9,2.634,3.583,20.36
8366,2025-12-15 13:00:00,298.8,3.842,2.352,55.93
8367,2025-12-15 14:00:00,298.9,2.292,8.534,50.47
8368,2025-12-15 15:00:00,298.9,3.97,3.56,48.66
8369,2025-12-15 16:00:00,298.9,3.13,3.672,23.71
8370,2025-12-15 17:00:00,298.8,0.654,7.719,47.27
8371,2025-12-15 18:00:00,298.8,0.866,6.182,37.25
8372,2025-12-15 19:00:00,298.7,2.241,6.681,36.47
8373,2025-12-15 20:00:00,298.8,2.045,6.088,33.34
8374,2025-12-15 21:00:00,298.7,3.743,8.57,39.95
8375,2025-12-15 22:00:00,298.8,2.946,2.656,41.19
8376,2025-12-15 23:00:00,298.8,2.002,8.912,38.53
8377,2025-12-16 00:00:00,298.8,0.937,7.648,78.73
8378,2025-12-16 01:00:00,298.8,1.212,5.712,75.96
8379,2025-12-16 02:00:00,298.8,2.92,6.299,54.47
8380,2025-12-16 03:00:00,298.8,2.175,6.191,78.86
8381,2025-12-16 04:00:00,298.9,2.623,1.467,79.47
8382,2025-12-16 05:00:00,298.8,0.936,2.744,41.36
8383,2025-12-16 06:00:00,298.9,3.348,8.692,46.71
8384,2025-12-16 07:00:00,298.8,4.277,5.275,77.54
8385,2025-12-16 08:00:00,298.8,1.364,4.027,56.52
8386,2025-12-16 09:00:00,298.8,2.508,7.096,32.78
8387,2025-12-16 10:00:00,298.9,4.88,5.196,61.36
8388,2025-12-16 11:00:00,298.8,1.733,1.105,32.34
8389,2025-12-16 12:00:00,298.9,3.016,6.89,40.36
8390,2025-12-16 13:00:00,298.8,0.542,6.858,33.65
8391,2025-12-16 14:00:00,298.8,3.069,2.321,34.7
8392,2025-12-16 15:00:00,298.6,0.539,8.653,20.28
8393,2025-12-16 16:00:00,298.5,4.8,2.791,72.84
8394,2025-12-16 17:00:00,298.5,3.607,4.662,37.76
8395,2025-12-16 18:00:00,298.6,3.962,1.918,25.18
8396,2025-12-16 19:00:00,298.5,3.55,5.826,25.22
8397,2025-12-16 20:00:00,298.6,2.99,4.004,53.36
8398,2025-12-16 21:00:00,298.5,2.305,3.825,79.58
8399,2025-12-16 22:00:00,298.5,4.306,7.616,28.7
8400,2025-12-16 23:00:00,298.6,4.788,1.076,25.98
8401,2025-12-17 00:00:00,298.6,2.545,7.384,46.3
8402,2025-12-17 01:00:00,298.5,4.665,5.572,53.8
8403,2025-12-17 02:00:00,298.5,2.958,8.889,37.66
8404,2025-12-17 03:00:00,298.5,2.738,5.716,38.15
8405,2025-12-17 04:00:00,298.4,2.327,1.443,45.47
8406,2025-12-17 05:00:00,298.4,1.126,1.405,38.85
8407,2025-12-17 06:00:00,298.4,0.118,8.065,74.92
8408,2025-12-17 07:00:00,298.4,1.283,7.73,22.52
8409,2025-12-17 08:00:00,298.5,2.598,3.767,34.07
8410,2025-12-17 09:00:00,298.5,1.962,5.944,68.51
8411,2025-12-17 10:00:00,298.5,2.298,4.917,70.04
8412,2025-12-17 11:00:00,298.6,4.905,8.737,26.69
8413,2025-12-17 12:00:00,298.6,1.816,8.6,78.43
8414,2025-12-17 13:00:00,298.6,2.316,8.871,61.6
8415,2025-12-17 14:00:00,298.6,0.754,7.932,36.36
8416,2025-12-17 15:00:00,298.7,0.335,8.276,47.36
8417,2025-12-17 16:00:00,298.8,3.9,2.738,37.83
8418,2025-12-17 17:00:00,298.8,2.896,7.648,29.0
8419,2025-12-17 18:00:00,298.9,3.827,6.671,37.47
8420,2025-12-17 19:00:00,299.0,0.834,8.702,54.81
8421,2025-12-17 20:00:00,298.9,2.902,5.57,69.56
8422,2025-12-17 21:00:00,298.9,1.343,1.681,41.81
8423,2025-12-17 22:00:00,298.9,1.218,5.779,40.87
8424,2025-12-17 23:00:00,299.0,0.156,6.493,48.08
8425,2025-12-18 00:00:00,299.1,0.739,2.763,58.67
8426,2025-12-18 01:00:00,299.2,1.615,4.153,65.1
8427,2025-12-18 02:00:00,299.1,0.673,5.788,39.61
8428,2025-12-18 03:00:00,299.1,4.931,3.993,55.18
8429,2025-12-18 04:00:00,299.0,1.612,4.0,43.36
8430,2025-12-18 05:00:00,299.0,0.739,2.065,62.98
8431,2025-12-18 06:00:00,298.9,1.076,8.526,29.88
8432,2025-12-18 07:00:00,298.9,2.98,7.004,35.42
8433,2025-12-18 08:00:00,298.8,0.414,1.01,45.56
8434,2025-12-18 09:00:00,298.8,4.326,7.125,73.36
8435,2025-12-18 10:00:00,298.7,4.811,6.918,54.4
8436,2025-12-18 11:00:00,298.7,1.309,1.078,77.92
8437,2025-12-18 12:00:00,298.7,2.305,3.957,26.2
8438,2025-12-18 13:00:00,298.7,0.208,5.854,47.61
8439,2025-12-18 14:00:00,298.6,3.239,4.622,45.14
8440,2025-12-18 15:00:00,298.6,2.128,7.224,56.01
8441,2025-12-18 16:00:00,298.6,1.423,4.404,68.72
8442,2025-12-18 17:00:00,298.6,1.114,2.231,70.49
8443,2025-12-18 18:00:00,298.6,3.305,8.811,60.21
8444,2025-12-18 19:00:00,298.6,2.139,2.936,58.49
8445,2025-12-18 20:00:00,298.6,0.98,6.742,76.94
8446,2025-12-18 21:00:00,298.6,3.477,2.145,43.02
8447,2025-12-18 22:00:00,298.5,2.869,3.632,69.97
8448,2025-12-18 23:00:00,298.6,4.307,4.536,75.29
8449,2025-12-19 00:00:00,298.5,0.676,2.538,49.49
8450,2025-12-19 01:00:00,298.4,3.95,4.6,63.75
8451,2025-12-19 02:00:00,298.4,3.4,2.257,42.62
8452,2025-12-19 03:00:00,298.5,0.664,5.472,29.53
8453,2025-12-19 04:00:00,298.6,3.505,6.31,55.19
8454,2025-12-19 05:00:00,298.6,2.264,1.499,31.79
8455,2025-12-19 06:00:00,298.6,4.73,7.969,47.46
8456,2025-12-19 07:00:00,298.6,0.794,2.481,72.37
8457,2025-12-19 08:00:00,298.6,3.25,2.803,25.16
8458,2025-12-19 09:00:00,298.6,1.972,6.291,21.83
8459,2025-12-19 10:00:00,298.7,4.788,4.75,56.39
8460,2025-12-19 11:00:00,298.7,1.717,4.995,39.86
8461,2025-12-19 12:00:00,298.7,4.815,2.025,45.08
8462,2025-12-19 13:00:00,298.7,4.517,7.446,44.34
8463,2025-12-19 14:00:00,298.7,1.425,5.936,25.2
8464,2025-12-19 15:00:00,298.7,4.037,2.083,20.21
8465,2025-12-19 16:00:00,298.6,4.978,3.992,73.91
8466,2025-12-19 17:00:00,298.7,1.338,7.483,33.07
8467,2025-12-19 18:00:00,298.7,2.24,5.547,45.56
8468,2025-12-19 19:00:00,298.6,2.649,1.869,78.32
8469,2025-12-19 20:00:00,298.6,1.545,3.982,69.61
8470,2025-12-19 21:00:00,298.6,0.175,2.942,26.48
8471,2025-12-19 22:00:00,298.7,1.179,5.14,50.51
8472,2025-12-19 23:00:00,298.6,1.481,7.747,63.8
8473,2025-12-20 00:00:00,298.5,2.274,4.49,61.9
8474,2025-12-20 01:00:00,298.6,0.938,4.467,65.65
8475,2025-12-20 02:00:00,298.5,4.379,8.243,47.45
8476,2025-12-20 03:00:00,298.5,3.554,5.609,30.56
8477,2025-12-20 04:00:00,298.5,0.517,5.53,47.89
8478,2025-12-20 05:00:00,298.5,3.285,3.095,58.87
8479,2025-12-20 06:00:00,298.5,3.303,5.862,56.52
8480,2025-12-20 07:00:00,298.6,4.785,5.607,24.23
8481,2025-12-20 08:00:00,298.4,0.115,4.175,23.9
8482,2025-12-20 09:00:00,298.3,1.315,8.926,77.92
8483,2025-12-20 10:00:00,298.4,4.646,8.055,29.11
8484,2025-12-20 11:00:00,298.3,4.667,6.997,37.67
8485,2025-12-20 12:00:00,298.4,3.631,5.299,66.06
8486,2025-12-20 13:00:00,298.4,3.852,4.696,44.58
8487,2025-12-20 14:00:00,298.5,0.548,2.479,30.89
8488,2025-12-20 15:00:00,298.4,2.618,3.446,48.03
8489,2025-12-20 16:00:00,298.4,1.235,7.192,54.14
8490,2025-12-20 17:00:00,298.4,0.988,4.63,47.17
8491,2025-12-20 18:00:00,298.5,4.07,8.058,75.14
8492,2025-12-20 19:00:00,298.5,0.762,2.183,37.08
8493,2025-12-20 20:00:00,298.4,2.396,5.067,59.68
8494,2025-12-20 21:00:00,298.3,4.699,6.176,26.74
8495,2025-12-20 22:00:00,298.3,1.011,5.135,43.54
8496,2025-12-20 23:00:00,298.3,4.892,8.114,64.46
8497,2025-12-21 00:00:00,298.3,4.972,8.917,33.49
8498,2025-12-21 01:00:00,298.3,2.823,1.927,55.39
8499,2025-12-21 02:00:00,298.4,0.934,2.04,29.21
8500,2025-12-21 03:00:00,298.4,1.649,2.043,26.16
8501,2025-12-21 04:00:00,298.3,2.18,6.449,51.39
8502,2025-12-21 05:00:00,298.4,1.616,3.981,60.5
8503,2025-12-21 06:00:00,298.6,1.475,6.867,26.8
8504,2025-12-21 07:00:00,298.5,4.864,4.244,75.07
8505,2025-12-21 08:00:00,298.4,0.851,6.021,33.55
8506,2025-12-21 09:00:00,298.4,3.693,7.159,27.2
8507,2025-12-21 10:00:00,298.4,0.102,5.386,32.16
8508,2025-12-21 11:00:00,298.4,3.021,5.316,30.17
8509,2025-12-21 12:00:00,298.4,4.588,1.706,25.44
8510,2025-12-21 13:00:00,298.4,1.511,4.286,67.87
8511,2025-12-21 14:00:00,298.3,1.009,5.366,49.73
8512,2025-12-21 15:00:00,298.4,3.293,4.696,43.31
8513,2025-12-21 16:00:00,298.3,3.592,8.206,77.04
8514,2025-12-21 17:00:00,298.2,3.471,8.252,42.26
8515,2025-12-21 18:00:00,298.2,1.665,7.575,30.02
8516,2025-12-21 19:00:00,298.2,1.336,4.002,36.44
8517,2025-12-21 20:00:00,298.3,4.784,6.738,34.34
8518,2025-12-21 21:00:00,298.3,4.624,4.162,49.92
8519,2025-12-21 22:00:00,298.3,2.341,2.861,37.49
8520,2025-12-21 23:00:00,298.3,4.246,3.743,50.96
8521,2025-12-22 00:00:00,298.3,2.316,1.568,60.16
8522,2025-12-22 01:00:00,298.4,2.18,3.654,66.64
8523,2025-12-22 02:00:00,298.3,0.868,4.686,62.61
8524,2025-12-22 03:00:00,298.3,2.189,8.644,32.34
8525,2025-12-22 04:00:00,298.3,2.733,3.507,26.95
8526,2025-12-22 05:00:00,298.3,0.21,8.22,52.55
8527,2025-12-22 06:00:00,298.3,2.276,2.831,31.93
8528,2025-12-22 07:00:00,298.4,3.929,2.528,25.1
8529,2025-12-22 08:00:00,298.4,3.432,5.152,51.63
8530,2025-12-22 09:00:00,298.5,3.212,6.38,39.61
8531,2025-12-22 10:00:00,298.5,4.557,1.355,65.37
8532,2025-12-22 11:00:00,298.6,0.188,2.769,38.85
8533,2025-12-22 12:00:00,298.6,2.83,4.645,78.72
8534,2025-12-22 13:00:00,298.6,3.958,3.648,65.51
8535,2025-12-22 14:00:00,298.6,2.753,6.701,23.46
8536,2025-12-22 15:00:00,298.6,1.687,5.089,50.53
8537,2025-12-22 16:00:00,298.6,0.768,2.283,53.76
8538,2025-12-22 17:00:00,298.6,4.449,8.156,61.72
8539,2025-12-22 18:00:00,298.5,2.407,3.343,49.87
8540,2025-12-22 19:00:00,298.5,4.403,6.849,49.01
8541,2025-12-22 20:00:00,298.6,2.971,7.239,42.08
8542,2025-12-22 21:00:00,298.5,3.404,8.705,36.29
8543,2025-12-22 22:00:00,298.4,4.041,4.988,76.77
8544,2025-12-22 23:00:00,298.5,3.33,5.927,39.06
8545,2025-12-23 00:00:00,298.5,2.05,3.679,23.81
8546,2025-12-23 01:00:00,298.4,2.617,6.425,30.04
8547,2025-12-23 02:00:00,298.4,4.035,4.707,71.44
8548,2025-12-23 03:00:00,298.4,1.931,4.501,55.2
8549,2025-12-23 04:00:00,298.5,2.002,7.844,66.73
8550,2025-12-23 05:00:00,298.3,0.569,1.401,68.53
8551,2025-12-23 06:00:00,298.3,4.581,8.056,69.39
8552,2025-12-23 07:00:00,298.2,0.546,7.817,53.04
8553,2025-12-23 08:00:00,298.2,3.276,5.051,30.63
8554,2025-12-23 09:00:00,298.1,2.125,4.922,28.89
8555,2025-12-23 10:00:00,298.1,2.088,3.894,54.44
8556,2025-12-23 11:00:00,298.2,3.43,8.953,41.99
8557,2025-12-23 12:00:00,298.2,0.429,1.889,53.48
8558,2025-12-23 13:00:00,298.3,3.009,5.722,49.91
8559,2025-12-23 14:00:00,298.3,3.883,6.453,56.13
8560,2025-12-23 15:00:00,298.3,4.158,8.475,21.93
8561,2025-12-23 16:00:00,298.3,0.936,7.242,21.97
8562,2025-12-23 17:00:00,298.2,4.497,6.151,63.3
8563,2025-12-23 18:00:00,298.1,3.315,1.934,31.59
8564,2025-12-23 19:00:00,298.0,4.421,3.99,59.13
8565,2025-12-23 20:00:00,298.0,2.478,2.111,52.79
8566,2025-12-23 21:00:00,298.0,2.756,8.05,78.91
8567,2025-12-23 22:00:00,297.9,4.603,6.997,70.12
8568,2025-12-23 23:00:00,298.0,4.51,7.06,44.79
8569,2025-12-24 00:00:00,297.9,2.296,6.218,56.98
8570,2025-12-24 01:00:00,297.9,1.445,5.056,27.04
8571,2025-12-24 02:00:00,297.9,2.027,2.2,43.18
8572,2025-12-24 03:00:00,297.9,2.0,3.638,64.03
8573,2025-12-24 04:00:00,297.7,1.506,2.095,57.36
8574,2025-12-24 05:00:00,297.6,1.416,6.799,49.07
8575,2025-12-24 06:00:00,297.6,4.319,2.282,30.59
8576,2025-12-24 07:00:00,297.6,0.442,6.617,68.19
8577,2025-12-24 08:00:00,297.6,3.42,6.538,36.39
8578,2025-12-24 09:00:00,297.6,0.947,4.674,69.23
8579,2025-12-24 10:00:00,297.5,1.788,2.082,56.7
8580,2025-12-24 11:00:00,297.4,0.402,3.518,42.36
8581,2025-12-24 12:00:00,297.5,1.423,3.561,22.44
8582,2025-12-24 13:00:00,297.5,3.865,6.603,33.95
8583,2025-12-24 14:00:00,297.5,4.437,1.91,73.34
8584,2025-12-24 15:00:00,297.4,1.185,7.633,69.08
8585,2025-12-24 16:00:00,297.4,2.371,7.088,54.49
8586,2025-12-24 17:00:00,297.4,2.405,2.49,47.98
8587,2025-12-24 18:00:00,297.3,4.381,6.753,58.83
8588,2025-12-24 19:00:00,297.4,3.838,6.348,47.97
8589,2025-12-24 20:00:00,297.3,2.614,6.985,58.66
8590,2025-12-24 21:00:00,297.3,3.387,2.511,38.44
8591,2025-12-24 22:00:00,297.4,4.252,2.261,70.31
8592,2025-12-24 23:00:00,297.4,0.147,2.892,62.12
8593,2025-12-25 00:00:00,297.5,2.074,3.927,39.8
8594,2025-12-25 01:00:00,297.4,4.545,7.349,69.84
8595,2025-12-25 02:00:00,297.4,3.728,6.903,49.24
8596,2025-12-25 03:00:00,297.5,2.76,8.404,30.48
8597,2025-12-25 04:00:00,297.5,2.695,1.469,24.66
8598,2025-12-25 05:00:00,297.6,1.804,1.092,61.98
8599,2025-12-25 06:00:00,297.6,2.651,6.593,71.91
8600,2025-12-25 07:00:00,297.6,3.311,3.234,68.45
8601,2025-12-25 08:00:00,297.5,2.15,3.673,59.34
8602,2025-12-25 09:00:00,297.4,3.599,5.374,28.48
8603,2025-12-25 10:00:00,297.4,4.32,1.819,25.64
8604,2025-12-25 11:00:00,297.3,0.858,6.142,40.7
8605,2025-12-25 12:00:00,297.4,2.313,3.601,71.29
8606,2025-12-25 13:00:00,297.5,2.099,6.062,77.7
8607,2025-12-25 14:00:00,297.5,3.469,7.672,34.48
8608,2025-12-25 15:00:00,297.5,1.324,2.369,65.73
8609,2025-12-25 16:00:00,297.4,3.237,8.447,54.43
8610,2025-12-25 17:00:00,297.4,4.4,5.246,21.91
8611,2025-12-25 18:00:00,297.4,2.149,8.383,52.57
8612,2025-12-25 19:00:00,297.4,4.564,2.662,68.36
8613,2025-12-25 20:00:00,297.5,4.967,5.837,36.57
8614,2025-12-25 21:00:00,297.5,0.62,4.231,73.84
8615,2025-12-25 22:00:00,297.5,1.242,7.194,34.18
8616,2025-12-25 23:00:00,297.6,4.757,5.847,24.59
8617,2025-12-26 00:00:00,297.6,4.796,4.956,29.6
8618,2025-12-26 01:00:00,297.6,0.579,8.304,70.22
8619,2025-12-26 02:00:00,297.7,0.173,4.017,45.04
8620,2025-12-26 03:00:00,297.6,0.889,2.76,67.82
8621,2025-12-26 04:00:00,297.6,4.98,5.865,51.87
8622,2025-12-26 05:00:00,297.6,0.982,5.992,48.83
8623,2025-12-26 06:00:00,297.5,2.562,4.513,68.41
8624,2025-12-26 07:00:00,297.5,4.257,4.893,45.41
8625,2025-12-26 08:00:00,297.5,0.2,8.676,68.12
8626,2025-12-26 09:00:00,297.4,3.062,6.861,26.04
8627,2025-12-26 10:00:00,297.4,1.457,1.885,58.18
8628,2025-12-26 11:00:00,297.4,4.325,2.697,62.16
8629,2025-12-26 12:00:00,297.5,1.489,8.805,73.95
8630,2025-12-26 13:00:00,297.5,3.465,6.812,33.46
8631,2025-12-26 14:00:00,297.4,3.404,8.32,56.25
8632,2025-12-26 15:00:00,297.3,1.185,3.431,46.0
8633,2025-12-26 16:00:00,297.3,0.271,6.935,42.97
8634,2025-12-26 17:00:00,297.4,2.105,6.712,26.4
8635,2025-12-26 18:00:00,297.3,1.517,3.358,28.05
8636,2025-12-26 19:00:00,297.4,4.064,5.407,70.22
8637,2025-12-26 20:00:00,297.5,4.022,6.019,64.99
8638,2025-12-26 21:00:00,297.5,2.339,4.849,42.94
8639,2025-12-26 22:00:00,297.6,3.072,7.617,69.71
8640,2025-12-26 23:00:00,297.5,3.061,7.663,24.85
8641,2025-12-27 00:00:00,297.6,4.153,7.805,57.49
8642,2025-12-27 01:00:00,297.6,2.183,7.427,72.09
8643,2025-12-27 02:00:00,297.5,1.45,4.905,70.33
8644,2025-12-27 03:00:00,297.5,1.399,4.052,42.37
8645,2025-12-27 04:00:00,297.6,2.727,7.651,64.71
8646,2025-12-27 05:00:00,297.6,2.301,4.922,45.65
8647,2025-12-27 06:00:00,297.5,2.257,2.971,70.41
8648,2025-12-27 07:00:00,297.5,0.547,5.059,51.85
8649,2025-12-27 08:00:00,297.4,3.621,2.135,65.89
8650,2025-12-27 09:00:00,297.4,1.147,6.533,24.71
8651,2025-12-27 10:00:00,297.4,1.065,3.687,55.4
8652,2025-12-27 11:00:00,297.4,2.123,3.085,53.02
8653,2025-12-27 12:00:00,297.3,1.216,8.652,56.6
8654,2025-12-27 13:00:00,297.4,2.961,7.215,61.74
8655,2025-12-27 14:00:00,297.4,1.92,7.297,75.09
8656,2025-12-27 15:00:00,297.3,2.3,5.99,67.14
8657,2025-12-27 16:00:00,297.3,2.732,7.713,33.18
8658,2025-12-27 17:00:00,297.4,1.097,7.073,69.55
8659,2025-12-27 18:00:00,297.4,0.863,5.79,27.32
8660,2025-12-27 19:00:00,297.5,4.414,8.689,57.33
8661,2025-12-27 20:00:00,297.4,2.225,2.533,72.97
8662,2025-12-27 21:00:00,297.4,2.119,8.547,26.07
8663,2025-12-27 22:00:00,297.5,0.274,4.212,70.98
8664,2025-12-27 23:00:00,297.5,2.54,5.227,67.92
8665,2025-12-28 00:00:00,297.5,2.815,1.982,50.23
8666,2025-12-28 01:00:00,297.6,2.838,5.321,38.53
8667,2025-12-28 02:00:00,297.5,3.564,5.89,44.33
8668,2025-12-28 03:00:00,297.5,0.97,8.982,78.12
8669,2025-12-28 04:00:00,297.5,1.336,8.802,32.1
8670,2025-12-28 05:00:00,297.5,4.073,8.731,54.78
8671,2025-12-28 06:00:00,297.5,4.741,3.787,24.99
8672,2025-12-28 07:00:00,297.5,0.766,8.93,33.07
8673,2025-12-28 08:00:00,297.5,2.538,4.644,65.8
8674,2025-12-28 09:00:00,297.4,1.149,7.815,38.16
8675,2025-12-28 10:00:00,297.4,0.394,2.731,79.15
8676,2025-12-28 11:00:00,297.3,1.695,5.047,50.05
8677,2025-12-28 12:00:00,297.3,0.804,8.728,50.99
8678,2025-12-28 13:00:00,297.3,3.579,8.576,22.18
8679,2025-12-28 14:00:00,297.3,2.715,6.47,77.39
8680,2025-12-28 15:00:00,297.3,0.805,7.383,30.45
8681,2025-12-28 16:00:00,297.2,0.145,2.411,52.3
8682,2025-12-28 17:00:00,297.2,4.06,6.773,43.74
8683,2025-12-28 18:00:00,297.2,0.963,5.944,44.94
8684,2025-12-28 19:00:00,297.2,3.07,1.732,58.6
8685,2025-12-28 20:00:00,297.2,1.751,1.905,59.73
